"","country","year","Wbcode","oecd","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","landlines","mobiles"
"3910","Benin",1984,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.071,0.00355,3e-04,0.00455,NA
"3911","Benin",1985,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0743,0.00371,3e-04,0.00478,NA
"3912","Benin",1986,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0767,0.00391,3e-04,0.00503,NA
"3913","Benin",1987,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0794,0.00413,3e-04,0.00515,NA
"3914","Benin",1988,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0818,0.00436,3e-04,0.00526,NA
"3915","Benin",1989,"BEN","Non-OECD",0,750,2,0,1,0,NA,NA,0.0847,0.0046,3e-04,0.00535,NA
"3916","Benin",1990,"BEN","Non-OECD",0,562,1,0,0,0,NA,NA,0.0876,0.00485,3e-04,0.00548,2e-05
"3917","Benin",1991,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0881,0.00511,4e-04,0.00552,4e-05
"3918","Benin",1992,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0909,0.00528,5e-04,0.00577,6e-05
"3919","Benin",1993,"BEN","Non-OECD",0,562,1,1,0,0,NA,NA,0.0916,0.00552,6e-04,0.0059,9e-05
"3920","Benin",1994,"BEN","Non-OECD",0,0,0,0,0,0,NA,NA,0.0923,NA,8e-04,0.00601,0.00013
"3921","Benin",1995,"BEN","Non-OECD",0,0,0,0,0,0,NA,6e-04,0.0929,0.00595,0.001,0.00613,2e-04
"3922","Benin",1996,"BEN","Non-OECD",0,0,0,0,0,0,NA,7e-04,0.1083,0.00902,0.002,0.00626,0.00032
"3923","Benin",1997,"BEN","Non-OECD",0,0,0,0,0,0,NA,9e-04,0.1086,0.01524,0.0022,0.00639,0.00049
"3924","Benin",1998,"BEN","Non-OECD",0,0,0,0,0,0,NA,0.0012,0.1089,0.02567,0.0024,0.00652,0.00076
"3925","Benin",1999,"BEN","Non-OECD",0,0,0,0,0,0,0.001669,0.0015,0.1105,0.0439,0.0026,0.00729,0.00121
"3926","Benin",2000,"BEN","Non-OECD",0,0,0,0,0,0,0.002419,0.0016,0.1064,0.04386,NA,0.00832,0.00895
"3927","Benin",2001,"BEN","Non-OECD",0,0,0,0,0,0,0.003894,0.0017,NA,0.04376,3e-04,0.00886,0.01947
"3928","Benin",2002,"BEN","Non-OECD",0,0,0,0,0,0,0.007386,0.0022,NA,0.04298,3e-04,0.00926,0.03231
"3929","Benin",2003,"BEN","Non-OECD",0,0,0,0,0,0,0.009588,0.0036,NA,0.04122,4e-04,0.0091,0.03235
"3930","Benin",2004,"BEN","Non-OECD",0,0,0,0,0,0,0.011431,0.0038,NA,NA,4e-04,0.00924,0.04911
"3931","Benin",2005,"BEN","Non-OECD",0,0,0,0,0,0,0.011779,0.0038,NA,NA,NA,0.00898,0.08833
"3932","Benin",2006,"BEN","Non-OECD",0,0,0,0,0,0,0.014269,0.0057,NA,NA,NA,0.00882,0.12051
"3933","Benin",2007,"BEN","Non-OECD",0,0,0,0,0,0,0.017028,0.0068,NA,NA,NA,0.01257,0.21617
"3934","Benin",2008,"BEN","Non-OECD",0,0,0,0,0,0,0.018063,NA,NA,NA,NA,0.01165,0.40927
"3935","Benin",2009,"BEN","Non-OECD",0,0,0,0,0,0,0.022454,NA,NA,NA,NA,0.01425,0.56506
"3936","Benin",2010,"BEN","Non-OECD",0,0,0,0,0,0,0.032913,NA,NA,NA,NA,0.01484,0.78988
"3937","Benin",2011,"BEN","Non-OECD",0,0,0,0,0,0,0.037134,NA,NA,NA,NA,NA,0.84237
"3938","Benin",2012,"BEN","Non-OECD",0,0,0,0,0,0,0.040272,NA,NA,NA,NA,NA,NA
"3939","Benin",2013,"BEN","Non-OECD",0,1875,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"3940","Denmark",1815,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3941","Denmark",1816,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942","Denmark",1817,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3943","Denmark",1818,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3944","Denmark",1819,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3945","Denmark",1820,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3946","Denmark",1821,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3947","Denmark",1822,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3948","Denmark",1823,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3949","Denmark",1824,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3950","Denmark",1825,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951","Denmark",1826,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3952","Denmark",1827,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3953","Denmark",1828,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3954","Denmark",1829,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3955","Denmark",1830,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3956","Denmark",1831,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3957","Denmark",1832,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3958","Denmark",1833,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3959","Denmark",1834,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3960","Denmark",1835,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3961","Denmark",1836,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962","Denmark",1837,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3963","Denmark",1838,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964","Denmark",1839,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3965","Denmark",1840,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966","Denmark",1841,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967","Denmark",1842,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3968","Denmark",1843,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3969","Denmark",1844,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3970","Denmark",1845,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3971","Denmark",1846,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3972","Denmark",1847,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3973","Denmark",1848,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974","Denmark",1849,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3975","Denmark",1850,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3976","Denmark",1851,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977","Denmark",1852,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3978","Denmark",1853,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3979","Denmark",1854,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3980","Denmark",1855,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3981","Denmark",1856,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3982","Denmark",1857,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3983","Denmark",1858,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3984","Denmark",1859,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3985","Denmark",1860,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986","Denmark",1861,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3987","Denmark",1862,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3988","Denmark",1863,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3989","Denmark",1864,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990","Denmark",1865,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3991","Denmark",1866,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3992","Denmark",1867,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3993","Denmark",1868,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994","Denmark",1869,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3995","Denmark",1870,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3996","Denmark",1871,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3997","Denmark",1872,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3998","Denmark",1873,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3999","Denmark",1874,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4000","Denmark",1875,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4001","Denmark",1876,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4002","Denmark",1877,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4003","Denmark",1878,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4004","Denmark",1879,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4005","Denmark",1880,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4006","Denmark",1881,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4007","Denmark",1882,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4008","Denmark",1883,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4009","Denmark",1884,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4010","Denmark",1885,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4011","Denmark",1886,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4012","Denmark",1887,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4013","Denmark",1888,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088,NA
"4014","Denmark",1889,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00286,NA
"4015","Denmark",1890,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0048,NA
"4016","Denmark",1891,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,NA
"4017","Denmark",1892,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00857,NA
"4018","Denmark",1893,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,NA
"4019","Denmark",1894,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01219,NA
"4020","Denmark",1895,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01394,NA
"4021","Denmark",1896,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01564,NA
"4022","Denmark",1897,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173,NA
"4023","Denmark",1898,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01892,NA
"4024","Denmark",1899,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02051,NA
"4025","Denmark",1900,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02211,NA
"4026","Denmark",1901,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02363,NA
"4027","Denmark",1902,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02507,NA
"4028","Denmark",1903,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02647,NA
"4029","Denmark",1904,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02784,NA
"4030","Denmark",1905,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02917,NA
"4031","Denmark",1906,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03047,NA
"4032","Denmark",1907,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03166,NA
"4033","Denmark",1908,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03282,NA
"4034","Denmark",1909,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03394,NA
"4035","Denmark",1910,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03503,NA
"4036","Denmark",1911,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03863,NA
"4037","Denmark",1912,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04232,NA
"4038","Denmark",1913,"DNK","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04599,NA
"4039","Denmark",1919,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.07478,NA
"4040","Denmark",1920,"DNK","OECD",0,562,0,1,0,1,NA,NA,NA,NA,NA,0.07779,NA
"4041","Denmark",1921,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.0807,NA
"4042","Denmark",1922,"DNK","OECD",0,250,0,0,0,0,NA,NA,NA,NA,NA,0.08365,NA
"4043","Denmark",1923,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.08662,NA
"4044","Denmark",1924,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.08955,NA
"4045","Denmark",1925,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.09237,NA
"4046","Denmark",1926,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.09345,NA
"4047","Denmark",1927,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.09461,NA
"4048","Denmark",1928,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.09579,NA
"4049","Denmark",1929,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.09698,NA
"4050","Denmark",1930,"DNK","OECD",0,312,0,0,0,1,NA,NA,NA,NA,NA,0.09808,NA
"4051","Denmark",1931,"DNK","OECD",0,312,1,0,0,0,NA,NA,NA,NA,NA,0.09907,NA
"4052","Denmark",1932,"DNK","OECD",0,125,0,0,1,0,NA,NA,NA,NA,NA,0.09988,NA
"4053","Denmark",1933,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.10264,NA
"4054","Denmark",1934,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.10526,NA
"4055","Denmark",1935,"DNK","OECD",0,125,0,0,1,0,NA,NA,NA,NA,NA,0.10795,NA
"4056","Denmark",1936,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.11066,NA
"4057","Denmark",1937,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.11336,NA
"4058","Denmark",1938,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.1768,NA,NA,0.11596,NA
"4059","Denmark",1939,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.1784,NA,NA,0.11852,NA
"4060","Denmark",1946,"DNK","OECD",0,250,0,1,0,0,NA,NA,0.1855,NA,0.391,0.14357,NA
"4061","Denmark",1947,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.2192,NA,0.3893,0.14862,NA
"4062","Denmark",1948,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.2522,NA,0.3876,0.1536,NA
"4063","Denmark",1949,"DNK","OECD",1,1250,0,0,0,0,NA,NA,0.2848,NA,0.386,0.15277,NA
"4064","Denmark",1950,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.2893,NA,0.3843,0.169,NA
"4065","Denmark",1951,"DNK","OECD",0,312,1,0,0,0,NA,NA,0.2946,NA,0.3826,0.17609,NA
"4066","Denmark",1952,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.2999,NA,0.381,0.182,NA
"4067","Denmark",1953,"DNK","OECD",0,375,0,0,1,0,NA,NA,0.3048,NA,0.3793,0.18848,NA
"4068","Denmark",1954,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3145,NA,0.3776,0.19571,NA
"4069","Denmark",1955,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3246,NA,0.376,0.20137,NA
"4070","Denmark",1956,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3349,NA,0.3708,0.20604,NA
"4071","Denmark",1957,"DNK","OECD",0,250,0,0,0,0,NA,NA,0.3455,NA,0.3656,0.21185,NA
"4072","Denmark",1958,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3366,NA,0.3605,0.21669,NA
"4073","Denmark",1959,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3274,NA,0.3553,0.22416,NA
"4074","Denmark",1960,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3324,0.11831,0.3501,0.23403,NA
"4075","Denmark",1961,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3659,0.15357,0.345,0.24555,NA
"4076","Denmark",1962,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.3869,0.16935,0.3455,0.25687,NA
"4077","Denmark",1963,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.4092,0.1868,0.346,0.26643,NA
"4078","Denmark",1964,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.433,0.20614,0.3465,0.27769,NA
"4079","Denmark",1965,"DNK","OECD",0,125,0,0,1,0,NA,NA,0.4579,0.22719,0.347,0.28667,NA
"4080","Denmark",1966,"DNK","OECD",0,250,0,0,0,0,NA,NA,0.4842,0.25057,0.35,0.29414,NA
"4081","Denmark",1967,"DNK","OECD",0,250,0,0,0,0,NA,NA,0.5116,0.27609,0.353,0.30361,NA
"4082","Denmark",1968,"DNK","OECD",0,125,0,0,1,0,NA,NA,0.542,0.30492,0.356,0.31145,NA
"4083","Denmark",1969,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.5731,0.33625,0.363,0.32645,NA
"4084","Denmark",1970,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.6075,0.3716,0.364,0.34426,NA
"4085","Denmark",1971,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.624,0.37998,0.368,0.36206,NA
"4086","Denmark",1972,"DNK","OECD",0,125,0,0,1,0,NA,NA,0.6414,0.38877,0.361,0.38436,NA
"4087","Denmark",1973,"DNK","OECD",0,500,0,0,0,0,NA,NA,0.6572,0.39662,0.364,0.40695,NA
"4088","Denmark",1974,"DNK","OECD",0,250,0,1,0,0,NA,NA,0.6769,0.40673,0.355,0.42893,NA
"4089","Denmark",1975,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.6971,0.41707,0.341,0.45364,NA
"4090","Denmark",1976,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.7181,0.43189,0.3515,0.49844,NA
"4091","Denmark",1977,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.7395,0.44732,0.362,0.53926,NA
"4092","Denmark",1978,"DNK","OECD",0,312,1,0,0,0,NA,NA,0.7618,0.46334,0.359,0.57528,NA
"4093","Denmark",1979,"DNK","OECD",0,250,0,0,0,0,NA,NA,0.7844,0.47967,0.367,0.61441,NA
"4094","Denmark",1980,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.8098,0.49794,0.361,0.64766,NA
"4095","Denmark",1981,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.8358,0.50253,0.3663,0.66729,NA
"4096","Denmark",1982,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.8632,0.50712,0.3557,0.68778,NA
"4097","Denmark",1983,"DNK","OECD",0,437,1,0,1,0,NA,NA,0.8913,0.5119,0.3573,0.70889,NA
"4098","Denmark",1984,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.9207,0.51697,0.359,0.73064,NA
"4099","Denmark",1985,"DNK","OECD",0,250,0,1,0,0,NA,NA,0.9508,0.52174,0.362,0.75435,NA
"4100","Denmark",1986,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.9666,0.52457,0.36,0.77882,NA
"4101","Denmark",1987,"DNK","OECD",0,0,0,0,0,0,NA,NA,0.9828,0.52739,0.358,0.80409,NA
"4102","Denmark",1988,"DNK","OECD",0,250,0,0,0,0,NA,NA,0.9992,0.53021,0.356,0.83017,NA
"4103","Denmark",1989,"DNK","OECD",0,0,0,0,0,0,NA,NA,1.0155,0.53293,0.354,0.85693,0.02412
"4104","Denmark",1990,"DNK","OECD",0,0,0,0,0,0,NA,0.1149,1.0223,0.53554,0.352,0.7822,0.02601
"4105","Denmark",1991,"DNK","OECD",0,0,0,0,0,0,NA,0.1341,1.026,0.54605,0.343,0.71286,0.03618
"4106","Denmark",1992,"DNK","OECD",0,0,0,0,0,0,NA,0.1548,1.0274,0.55293,0.334,0.64842,0.0502
"4107","Denmark",1993,"DNK","OECD",0,687,1,0,1,0,NA,0.1793,1.0291,0.55975,0.325,0.58982,0.06966
"4108","Denmark",1994,"DNK","OECD",0,0,0,0,0,0,NA,0.192,1.0309,0.56651,0.316,0.59953,0.09665
"4109","Denmark",1995,"DNK","OECD",0,0,0,0,0,0,NA,0.2676,1.0323,0.5735,0.308,0.61231,0.15719
"4110","Denmark",1996,"DNK","OECD",0,0,0,0,0,0,NA,0.3046,1.1424,0.59025,0.311,0.62829,0.20811
"4111","Denmark",1997,"DNK","OECD",0,0,0,0,0,0,NA,0.3603,1.1416,0.59188,0.314,0.64394,0.27551
"4112","Denmark",1998,"DNK","OECD",0,0,0,0,0,0,NA,0.3777,1.1388,0.6761,0.3171,0.66024,0.36468
"4113","Denmark",1999,"DNK","OECD",0,312,1,0,0,0,0.413767,0.4138,1.1359,0.77111,0.3202,0.68422,0.49445
"4114","Denmark",2000,"DNK","OECD",0,0,0,0,0,0,0.468428,0.431,NA,0.80569,0.2822,0.71856,0.63031
"4115","Denmark",2001,"DNK","OECD",0,0,0,0,0,0,0.542157,0.4496,NA,0.84314,0.3239,0.70431,0.7495
"4116","Denmark",2002,"DNK","OECD",0,0,0,0,0,0,0.513413,0.5775,NA,0.88114,0.3357,0.68943,0.83416
"4117","Denmark",2003,"DNK","OECD",0,0,0,0,0,0,0.70804,0.6139,NA,0.91885,0.3541,0.66954,0.88312
"4118","Denmark",2004,"DNK","OECD",0,0,0,0,0,0,0.757346,0.6548,NA,NA,0.352,0.64522,0.95488
"4119","Denmark",2005,"DNK","OECD",0,0,0,0,0,0,0.825871,0.695,NA,NA,NA,0.617,1.01238
"4120","Denmark",2006,"DNK","OECD",0,0,0,0,0,0,0.863803,0.7272,NA,NA,NA,0.56872,1.07211
"4121","Denmark",2007,"DNK","OECD",0,437,1,0,1,0,0.846435,0.5484,NA,NA,NA,0.51647,1.15319
"4122","Denmark",2008,"DNK","OECD",0,250,0,1,0,0,0.845201,NA,NA,NA,NA,0.45363,1.24968
"4123","Denmark",2009,"DNK","OECD",0,0,0,0,0,0,0.859287,NA,NA,NA,NA,0.50153,1.23602
"4124","Denmark",2010,"DNK","OECD",0,0,0,0,0,0,0.883905,NA,NA,NA,NA,0.47116,1.25399
"4125","Denmark",2011,"DNK","OECD",0,0,0,0,0,0,0.898316,NA,NA,NA,NA,NA,1.26267
"4126","Denmark",2012,"DNK","OECD",0,0,0,0,0,0,0.929407,NA,NA,NA,NA,NA,NA
"4127","Denmark",2013,"DNK","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"4128","Djibouti",1977,"DJI","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.068,0.04255,0,0.01574,NA
"4129","Djibouti",1978,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.064,0.0402,0,0.016,NA
"4130","Djibouti",1979,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.0599,0.03782,0,0.0161,NA
"4131","Djibouti",1980,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.0596,0.03684,0,0.01543,NA
"4132","Djibouti",1981,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.0559,0.0347,0,0.01447,NA
"4133","Djibouti",1982,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.0524,0.03271,0,0.01388,NA
"4134","Djibouti",1983,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.052,0.03179,0,0.01329,NA
"4135","Djibouti",1984,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.065,0.03035,0,0.01246,NA
"4136","Djibouti",1985,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.0761,0.03045,0,0.01192,NA
"4137","Djibouti",1986,"DJI","Non-OECD",0,0,0,0,0,0,NA,NA,0.0761,0.03333,0,0.01142,NA
